"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
200 1.5 0.5 73 283 1.25575884745611 0.641785604989926 FALSE ""
300 0.5 0.5 197 284 0.404056008744356 0.822532797915733 FALSE ""
150 1.5 1.5 1039 285 1.31578772646498 2.1075612086063 FALSE ""
300 1.5 1.5 317 286 1.66686613323006 1.44282835968167 FALSE ""
100 0.5 1.5 1343 287 0.431063765161584 2.53915169118049 FALSE ""
300 0.5 1.5 1728 288 0.565227067977803 1.16441851780153 FALSE ""
50 1 1.5 1023 289 1.08520679501774 0.960262574878979 FALSE ""
100 1.5 0.5 1836 290 1.49673850795851 0.604680790495606 FALSE ""
300 0.5 0.5 2 291 0.44874757927438 0.723793273761386 FALSE ""
300 1 1.5 705 292 1.06270403448702 1.2354178825879 FALSE ""
300 1 0.5 1716 293 1.10917432487262 0.383233537264859 FALSE ""
100 0.5 1.5 1691 294 0.627488374404053 0.80494227664141 FALSE ""
50 1.5 1.5 331 295 1.52177233439268 1.49429703089678 FALSE ""
200 0.5 1.5 1630 296 0.530864934131673 1.30011384466269 FALSE ""
300 1 0.5 724 297 1.29827354786061 0.288483716823151 FALSE ""
100 1 1.5 858 298 1.05998114130813 1.41452798438088 FALSE ""
300 0.5 0.5 1759 299 0.50113411772823 0.54368876653793 FALSE ""
300 1.5 1.5 1023 300 1.42770560189555 1.66919057752518 FALSE ""
300 1 1.5 837 301 0.866818055632135 2.18175726847069 FALSE ""
300 1.5 0.5 1653 302 1.45384171975991 0.65479592786113 FALSE ""
100 1 0.5 3 303 1.25957550218113 0.300016872436959 FALSE ""
50 1.5 1.5 609 304 1.47016509424377 2.42727799373048 FALSE ""
150 0.5 0.5 390 305 0.721809411000344 0.184420748721594 FALSE ""
100 1 1.5 1456 306 0.825258307178944 2.59075818356095 FALSE ""
300 1.5 0.5 1057 307 1.57402832911885 0.529115839980023 FALSE ""
100 1.5 0.5 1137 308 1.60587836920147 0.609198950307582 FALSE ""
150 1.5 1.5 1504 309 1.42211622058813 1.84853783326626 FALSE ""
150 0.5 1.5 621 310 0.633807273570365 0.893418637186734 FALSE ""
50 1 0.5 356 311 1.54127900690087 0.195039226704566 FALSE ""
300 0.5 1.5 503 312 0.523634534110512 1.4341092145361 FALSE ""
50 1.5 0.5 380 313 1.4078274178252 0.779644156237202 FALSE ""
50 0.5 1.5 48 314 0.431849156406859 1.53327744737884 FALSE ""
300 1.5 1.5 1104 315 1.50256242122669 1.56842169989551 FALSE ""
100 1 0.5 302 316 1.01644953447427 0.421243078779177 FALSE ""
50 1.5 1.5 1675 317 2.03788800719142 0.952000355833839 FALSE ""
50 0.5 1.5 432 318 0.537332127835355 1.50787388473921 FALSE ""
200 1.5 0.5 1405 319 1.86359929782464 0.342806447907791 FALSE ""
200 1 0.5 1192 320 1.11270224955387 0.584618092736201 FALSE ""
300 1.5 0.5 385 321 1.39647291698141 0.558574094313898 FALSE ""
100 1 0.5 1309 322 1.11487339165821 0.473221445039569 FALSE ""
100 0.5 1.5 1959 323 0.487667413966004 1.8404438281858 FALSE ""
200 1 0.5 1965 324 1.03563644287374 0.487829886751464 FALSE ""
200 1.5 1.5 248 325 1.36203067273935 1.94794115002941 FALSE ""
50 0.5 0.5 1130 326 0.076882182461506 6057.80749728135 FALSE ""
150 1.5 0.5 1098 327 1.7337190846884 0.347851241225429 FALSE ""
300 0.5 1.5 789 328 0.423553769072551 2.21241959475 FALSE ""
100 0.5 1.5 1382 329 0.561307991352835 1.11169183096752 FALSE ""
50 1 0.5 278 330 1.61166533277506 0.202628740084797 FALSE ""
100 1 0.5 555 331 0.673215521827168 1.03156387443864 FALSE ""
50 1.5 0.5 1838 332 1.12863087059847 1.02238345446297 FALSE ""
300 0.5 1.5 607 333 0.559844076817605 0.992021968725661 FALSE ""
100 1.5 0.5 1763 334 1.39186375320842 0.477763548209023 FALSE ""
50 0.5 1.5 1275 335 0.336564971100928 6.57218236440523 FALSE ""
300 1.5 1.5 1517 336 1.35570044202769 1.56574703588885 FALSE ""
100 1 1.5 1530 337 1.07166117959907 1.17054954800358 FALSE ""
150 1 1.5 1449 338 1.03941433674704 1.14286005296092 FALSE ""
150 0.5 0.5 1427 339 0.547789861399505 0.483005244695127 FALSE ""
150 1 1.5 656 340 0.968083951549958 1.52636839195459 FALSE ""
200 1.5 0.5 205 341 1.38031204594614 0.585615248318202 FALSE ""
50 1.5 1.5 1102 342 1.29526737370069 2.42192087824099 FALSE ""
150 1 1.5 853 343 0.912082705084877 1.82874886637533 FALSE ""
100 0.5 0.5 372 344 0.555695585806849 0.3625880436978 FALSE ""
100 0.5 1.5 743 345 0.535960958694129 1.27684484349907 FALSE ""
300 1 0.5 1843 346 0.805327073809777 0.754597408434524 FALSE ""
200 0.5 0.5 321 347 0.440586289561957 0.797724000906113 FALSE ""
200 0.5 0.5 176 348 0.442180401172683 0.715466658075618 FALSE ""
50 1.5 1.5 155 349 1.51334356865761 2.10039608697995 FALSE ""
200 0.5 0.5 366 350 0.547114279082837 0.437347298972547 FALSE ""
300 1.5 1.5 530 351 1.57189296027074 1.47412003022473 FALSE ""
150 0.5 1.5 1550 352 0.534575508445696 1.25387783817167 FALSE ""
50 0.5 1.5 295 353 0.44118884457085 2.12494295715907 FALSE ""
50 0.5 1.5 789 354 0.481289330036485 1.99765801013419 FALSE ""
50 1 1.5 781 355 1.07120263956498 1.10592170224387 FALSE ""
150 1.5 0.5 953 356 1.50837536586297 0.461617294340474 FALSE ""
200 1 1.5 388 357 1.05291309660363 1.55889777720946 FALSE ""
300 0.5 1.5 262 358 0.570667556026267 0.965072516569624 FALSE ""
150 1.5 1.5 562 359 1.23929804224141 2.55118524459578 FALSE ""
50 1 1.5 1080 360 1.28065860745045 1.01552325233011 FALSE ""
150 0.5 0.5 59 361 0.578576651583131 0.425490329589914 FALSE ""
100 1 1.5 1856 362 1.20083699119147 1.05128996900042 FALSE ""
300 1.5 1.5 763 363 1.65937714549918 1.16501652231651 FALSE ""
100 0.5 1.5 494 364 0.425580734280043 2.50093376392634 FALSE ""
300 1 0.5 605 365 1.09081226823637 0.518532633425646 FALSE ""
150 0.5 0.5 1242 366 0.645991218131399 0.213233201572254 FALSE ""
50 0.5 1.5 461 367 0.449420953353467 2.07961808507251 FALSE ""
200 0.5 1.5 1304 368 0.446887904648678 1.70972500244161 FALSE ""
150 1.5 1.5 1402 369 1.28753308327889 2.73519224329969 FALSE ""
150 1 0.5 1497 370 0.71511904671822 1.01586581933867 FALSE ""
50 0.5 0.5 473 371 0.301147582753949 1.90232355016319 FALSE ""
50 0.5 1.5 820 372 0.448030784756994 3.24845175850652 FALSE ""
50 1.5 0.5 730 373 1.39980282702576 0.485774261638346 FALSE ""
